unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at
102614,University of Alaska Fairbanks,AK,Fairbanks,yes,UAF Bookstore Bundle,$20/credit hour flat fee; auto-enrolled; all materials (rent/digital/access codes) day 1; opt-out,,https://uaf.edu,likely,UAF Bookstore Bundle Fall 2024. $20/cr hr flat. Auto-enrolled. Rent + digital + access codes + e-books. Day 1. Opt-out.,verified_dataset,GOLD,2026-03-10 17:25
102632,University of Alaska Southeast,AK,Juneau,no,N/A,oer / alt-textbook project; free materials,,https://uas.alaska.edu,likely,No formal IA. Alt-Textbook Project + OER. Free materials via library loans. Focus on zero-cost materials rather than discounted IA.,verified_dataset,GOLD,2026-03-10 17:25
104179,University of Arizona,AZ,Tucson,yes,Pay One Price,flat-rate-semester,$275,https://shop.arizona.edu/payoneprice,verified,"Two programs: course-level IA (opt-out, 60% savings) + Pay One Price $275/sem flat rate for all undergrads.",verified_dataset,GOLD,2026-03-10 17:25
106397,University of Arkansas,AR,Fayetteville,yes,Inclusive Access / First Day,ebook via blackboard; reduced cost; charged to account; opt-out,,https://uark.edu; https://bncollege.com,likely,IA/First Day (formerly Inclusive Access). Piloted with significant savings. eBooks via Blackboard.,verified_dataset,GOLD,2026-03-10 17:25
107585,University of Arkansas Community College-Morrilton,AR,Morrilton,yes,Inclusive Access Materials,per-course (billed to account),,https://uaccm.edu; https://bkstr.com,likely,Auto-enrolled; charges removed if dropped,verified_dataset,GOLD,2026-03-10 17:25
106245,University of Arkansas at Little Rock,AR,Little Rock,yes,First Day Complete / First Day by Course,course charge; digital via lms; book voucher program for fa,,https://ualr.edu; https://bncollege.com,likely,BN First Day Complete and First Day by Course. Also book voucher program via FA. OER mini-grants.,verified_dataset,GOLD,2026-03-10 17:25
108092,University of Arkansas-Fort Smith,AR,Fort Smith,yes,Lion Textbook Access Program (LTAP),per-course (20-60% savings),,https://uafs.edu; https://bkstr.com,likely,Follett managed; 20-60% savings; opt-out,verified_dataset,GOLD,2026-03-10 17:25
107664,University of Arkansas-Pulaski Technical College,AR,North Little Rock,yes,Inclusive Access + Day One Access,per-course (up to 75% savings),,https://uaptc.edu; https://bkstr.com,likely,150+ courses; financial aid eligible; opt-out,verified_dataset,GOLD,2026-03-10 17:25
110662,University of California-Los Angeles,CA,Los Angeles,yes,Inclusive Access + Bruin One Access,flat-rate,$129/quarter (Bruin One Access for undergrads),https://www.uclastore.com/textbooks/inclusive-access,HIGH,Dual: Bruin One ($129/qtr flat for UG) + title-by-title IA for grad/summer.,notion_gemini_codex,GOLD,2026-03-10 17:25
106704,University of Central Arkansas,AR,Conway,yes,Inclusive Access,discounted digital via blackboard; billed to student account; opt-out,,https://theucabookstore.com; https://uca.edu,likely,IA: electronic materials at discounted rates via Blackboard. Also offers Emergency Textbook Grants.,verified_dataset,GOLD,2026-03-10 17:25
132903,University of Central Florida,FL,Orlando,yes,First Day,per-course,"Not listed (varies by course, $30M+ total savings)",https://cdl.ucf.edu/teach/first-day/,HIGH,UCF uses opt-IN model (unusual). BN First Day per-course.,notion_gemini_codex,GOLD,2026-03-10 17:25
126614,University of Colorado Boulder,CO,Boulder,yes,CU Book Access,flat-rate,"$259/semester (2025-26, was $269 Fall 2024)",https://www.cubookstore.com/t-cubookaccess.aspx,HIGH,"Flat-rate, price decreasing yearly. Undergrads only; grads per-course.",notion_gemini_codex,GOLD,2026-03-10 17:25
134130,University of Florida,FL,Gainesville,yes,UF All Access,per-course,Not listed (50%+ savings vs new print),https://bsd.ufl.edu/allaccess,HIGH,"UF All Access = Follett-based, opt-IN model. One of the oldest IA programs (2014).",notion_gemini_codex,GOLD,2026-03-10 17:25
163204,University of Maryland Global Campus,MD,Adelphi,yes,UMGC Zero-Textbook-Cost / Inclusive Access,included-tuition,$0 for nearly every course (free electronic resources),https://www.umgc.edu/costs-and-financial-aid/costs/textbooks,HIGH,Primarily $0 textbook cost. Some courses use traditional IA opt-out.,notion_gemini_codex,GOLD,2026-03-10 17:25
174066,University of Minnesota-Twin Cities,MN,Minneapolis,yes,Course Works Complete,flat-rate-semester,$279/semester,https://bookstores.umn.edu/course-works-complete,HIGH,Strong IA program with published pricing. Flat-rate semester model.,notion_codex,GOLD,2026-03-10 17:25
484613,University of Phoenix-Arizona,AZ,Phoenix,yes,Equitable Access,flat-rate-semester,,https://bibliu.com/blog/university-of-phoenix-partners-with-bibliu,verified,One of largest digital textbook programs in US; digital-first via LMS,verified_dataset,GOLD,2026-03-10 17:25
218663,University of South Carolina-Columbia,SC,Columbia,yes,USC Digital Course Materials Program,flat-rate,"$292/semester (Fall 2025/Spring 2026), $149.50 summer",https://sc.edu/about/offices_and_divisions/business_services/for_students/course-materials/index.php,HIGH,New flat-rate program launching Fall 2025. $292/sem.,notion_gemini_codex,GOLD,2026-03-10 17:25
240444,University of Wisconsin-Madison,WI,Madison,no,None found (formal IA),unknown,Not listed,https://www.bkstr.com/wisconsinmadisonstore,MEDIUM,No formal institution-wide IA confirmed.,notion_gemini_codex,GOLD,2026-03-10 17:25
138187,Valencia College,FL,Orlando,no,None found,unknown,Not listed,https://valenciacollege.edu/admissions/dual-enrollment/documents/ucf-valencia-college-dual-enrollment-instructions-for-students.pdf,MEDIUM,Important: do NOT attribute UCF's First Day IA program to Valencia College. The only IA mention is in context of UCF's program. No Valencia-run IA program found.,notion_perplexity,GOLD,2026-03-10 17:25
433387,Western Governors University,UT,Salt Lake City,yes,Included in tuition (Resource Fee),included-tuition,~$200/term resource fee (in flat-rate tuition),https://www.wgu.edu/financial-aid-tuition/tuition.html,HIGH,Tuition-inclusive. $200/term resource fee. Competency-based online.,notion_gemini_codex,GOLD,2026-03-10 17:25
495013,Western Maricopa Education Center,AZ,Glendale,no,OER / ZTC / LTC (Maricopa CC District),oer/ztc/ltc focus; $270m+ saved since 2013; ztc degrees; ltc courses <$40; no formal auto-billed ia,,https://maricopa.edu,likely,Maricopa CC District: OER/ZTC/LTC. $270M+ saved since 2013. ZTC degrees. No formal auto-billed IA.,verified_dataset,GOLD,2026-03-10 17:25
